     #MC step,      Etot,     sig666,   sig655,   sig555,   sig544,   sig533,   sig532,   sig522,   sig521,   sig444,   sig433,   sig422,   sig421,   sig411,   sig400,   sig322,   sig311,   sig300,   sig211,   sig200,   sig100,   sig000
      2102,     -140.618698, 0.000000, 0.000000, 0.040541, 0.036036, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.085586, 0.216216, 0.090090, 0.000000, 0.000000, 0.166667, 0.193694, 0.027027, 0.067568, 0.067568, 0.009009, 0.000000
      2103,     -141.805557, 0.000000, 0.000000, 0.095238, 0.004329, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.359307, 0.000000, 0.000000, 0.000000, 0.229437, 0.251082, 0.021645, 0.000000, 0.038961, 0.000000, 0.000000
      2104,     -140.729202, 0.004464, 0.000000, 0.035714, 0.049107, 0.000000, 0.000000, 0.000000, 0.000000, 0.008929, 0.058036, 0.236607, 0.066964, 0.004464, 0.000000, 0.169643, 0.232143, 0.017857, 0.053571, 0.062500, 0.000000, 0.000000
      2105,     -141.804489, 0.000000, 0.000000, 0.095238, 0.004329, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.359307, 0.000000, 0.000000, 0.000000, 0.229437, 0.251082, 0.021645, 0.000000, 0.038961, 0.000000, 0.000000
      2106,     -141.222061, 0.000000, 0.000000, 0.022222, 0.044444, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.106667, 0.177778, 0.106667, 0.004444, 0.000000, 0.177778, 0.231111, 0.000000, 0.044444, 0.084444, 0.000000, 0.000000
      2107,     -141.805527, 0.000000, 0.000000, 0.095238, 0.004329, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.359307, 0.000000, 0.000000, 0.000000, 0.229437, 0.251082, 0.021645, 0.000000, 0.038961, 0.000000, 0.000000
      2108,     -142.351501, 0.000000, 0.000000, 0.102564, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.384615, 0.000000, 0.000000, 0.000000, 0.256410, 0.256410, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
      2109,     -141.804611, 0.000000, 0.000000, 0.095238, 0.004329, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.359307, 0.000000, 0.000000, 0.000000, 0.229437, 0.251082, 0.021645, 0.000000, 0.038961, 0.000000, 0.000000
      2110,     -141.765686, 0.004310, 0.000000, 0.099138, 0.025862, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.025862, 0.314655, 0.017241, 0.000000, 0.000000, 0.237069, 0.228448, 0.008621, 0.025862, 0.012931, 0.000000, 0.000000
      2111,     -141.765686, 0.000000, 0.000000, 0.059633, 0.082569, 0.004587, 0.000000, 0.000000, 0.000000, 0.000000, 0.155963, 0.077982, 0.077982, 0.000000, 0.000000, 0.224771, 0.174312, 0.004587, 0.073394, 0.064220, 0.000000, 0.000000
      2112,     -142.351501, 0.000000, 0.000000, 0.036364, 0.022727, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.031818, 0.254545, 0.086364, 0.000000, 0.000000, 0.154545, 0.240909, 0.022727, 0.063636, 0.086364, 0.000000, 0.000000
      2113,     -141.222061, 0.004405, 0.000000, 0.105727, 0.083700, 0.000000, 0.004405, 0.000000, 0.000000, 0.004405, 0.185022, 0.066079, 0.022026, 0.000000, 0.000000, 0.229075, 0.154185, 0.022026, 0.035242, 0.079295, 0.004405, 0.000000
      2114,     -141.369522, 0.000000, 0.000000, 0.026906, 0.035874, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.053812, 0.224215, 0.139013, 0.000000, 0.000000, 0.139013, 0.210762, 0.004484, 0.067265, 0.098655, 0.000000, 0.000000
      2115,     -141.101593, 0.000000, 0.000000, 0.031532, 0.031532, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.072072, 0.234234, 0.067568, 0.000000, 0.000000, 0.126126, 0.243243, 0.031532, 0.049550, 0.112613, 0.000000, 0.000000
      2116,     -141.301804, 0.000000, 0.000000, 0.035556, 0.044444, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.075556, 0.208889, 0.128889, 0.000000, 0.000000, 0.155556, 0.204444, 0.000000, 0.066667, 0.080000, 0.000000, 0.000000
      2117,     -141.552048, 0.000000, 0.000000, 0.028037, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.018692, 0.275701, 0.135514, 0.000000, 0.000000, 0.107477, 0.233645, 0.014019, 0.074766, 0.107477, 0.004673, 0.000000
      2118,     -141.659607, 0.012876, 0.000000, 0.094421, 0.017167, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.038627, 0.317597, 0.000000, 0.000000, 0.000000, 0.240343, 0.218884, 0.021459, 0.017167, 0.021459, 0.000000, 0.000000
      2119,     -141.759766, 0.000000, 0.000000, 0.099567, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.008658, 0.372294, 0.000000, 0.000000, 0.000000, 0.229437, 0.233766, 0.021645, 0.012987, 0.021645, 0.000000, 0.000000
      2120,     -141.695282, 0.000000, 0.000000, 0.086580, 0.021645, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.025974, 0.320346, 0.008658, 0.000000, 0.000000, 0.220779, 0.242424, 0.021645, 0.008658, 0.043290, 0.000000, 0.000000
      2121,     -141.764816, 0.004310, 0.000000, 0.099138, 0.025862, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.025862, 0.314655, 0.017241, 0.000000, 0.000000, 0.237069, 0.228448, 0.008621, 0.025862, 0.012931, 0.000000, 0.000000
      2122,     -141.761765, 0.000000, 0.000000, 0.090909, 0.017316, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.025974, 0.329004, 0.000000, 0.000000, 0.000000, 0.229437, 0.255411, 0.012987, 0.000000, 0.038961, 0.000000, 0.000000
      2123,     -141.552231, 0.000000, 0.000000, 0.027149, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.018100, 0.294118, 0.149321, 0.000000, 0.000000, 0.104072, 0.221719, 0.004525, 0.095023, 0.076923, 0.009050, 0.000000
      2124,     -142.351501, 0.000000, 0.000000, 0.102564, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.384615, 0.000000, 0.000000, 0.000000, 0.256410, 0.256410, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
      2125,     -141.206268, 0.000000, 0.000000, 0.091703, 0.091703, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.091703, 0.192140, 0.021834, 0.000000, 0.000000, 0.227074, 0.179039, 0.008734, 0.039301, 0.056769, 0.000000, 0.000000
      2126,     -141.144806, 0.000000, 0.000000, 0.031250, 0.058036, 0.000000, 0.000000, 0.000000, 0.000000, 0.004464, 0.084821, 0.205357, 0.071429, 0.004464, 0.000000, 0.160714, 0.227679, 0.017857, 0.053571, 0.080357, 0.000000, 0.000000
      2127,     -141.803955, 0.000000, 0.000000, 0.095238, 0.004329, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.359307, 0.000000, 0.000000, 0.000000, 0.229437, 0.251082, 0.021645, 0.000000, 0.038961, 0.000000, 0.000000
      2128,     -141.827805, 0.000000, 0.000000, 0.095238, 0.004329, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.359307, 0.000000, 0.000000, 0.000000, 0.229437, 0.251082, 0.021645, 0.000000, 0.038961, 0.000000, 0.000000
      2129,     -141.379868, 0.000000, 0.000000, 0.036036, 0.031532, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.031532, 0.265766, 0.126126, 0.000000, 0.000000, 0.126126, 0.189189, 0.004505, 0.076577, 0.108108, 0.004505, 0.000000
      2130,     -140.470108, 0.000000, 0.000000, 0.054299, 0.040724, 0.004525, 0.000000, 0.000000, 0.000000, 0.000000, 0.122172, 0.153846, 0.058824, 0.004525, 0.000000, 0.203620, 0.180995, 0.009050, 0.067873, 0.081448, 0.018100, 0.000000
      2131,     -140.926163, 0.004386, 0.000000, 0.083333, 0.078947, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.109649, 0.144737, 0.035088, 0.008772, 0.000000, 0.245614, 0.206140, 0.013158, 0.030702, 0.039474, 0.000000, 0.000000
      2132,     -141.661972, 0.012931, 0.000000, 0.090517, 0.021552, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.038793, 0.310345, 0.000000, 0.000000, 0.000000, 0.232759, 0.215517, 0.021552, 0.034483, 0.021552, 0.000000, 0.000000
      2133,     -141.766312, 0.008658, 0.000000, 0.090909, 0.021645, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.025974, 0.320346, 0.000000, 0.000000, 0.000000, 0.238095, 0.233766, 0.012987, 0.030303, 0.012987, 0.004329, 0.000000
      2134,     -141.665588, 0.008621, 0.000000, 0.090517, 0.021552, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.025862, 0.318966, 0.008621, 0.000000, 0.000000, 0.237069, 0.219828, 0.021552, 0.025862, 0.021552, 0.000000, 0.000000
      2135,     -141.658798, 0.008621, 0.000000, 0.090517, 0.021552, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.025862, 0.318966, 0.008621, 0.000000, 0.000000, 0.237069, 0.219828, 0.021552, 0.025862, 0.021552, 0.000000, 0.000000
      2136,     -141.764114, 0.008621, 0.000000, 0.094828, 0.017241, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.025862, 0.327586, 0.000000, 0.000000, 0.000000, 0.245690, 0.232759, 0.012931, 0.017241, 0.017241, 0.000000, 0.000000
      2137,     -141.759964, 0.000000, 0.000000, 0.099567, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.008658, 0.372294, 0.000000, 0.000000, 0.000000, 0.229437, 0.233766, 0.021645, 0.012987, 0.021645, 0.000000, 0.000000
      2138,     -139.877594, 0.000000, 0.000000, 0.125561, 0.053812, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.201794, 0.058296, 0.044843, 0.000000, 0.000000, 0.228700, 0.125561, 0.008969, 0.049327, 0.103139, 0.000000, 0.000000
      2139,     -140.808441, 0.000000, 0.000000, 0.057971, 0.057971, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.053140, 0.159420, 0.072464, 0.009662, 0.000000, 0.198068, 0.193237, 0.024155, 0.082126, 0.086957, 0.004831, 0.000000
      2140,     -141.206284, 0.000000, 0.000000, 0.091703, 0.091703, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.091703, 0.192140, 0.021834, 0.000000, 0.000000, 0.227074, 0.179039, 0.008734, 0.039301, 0.056769, 0.000000, 0.000000
      2141,     -141.523865, 0.000000, 0.000000, 0.091703, 0.039301, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.039301, 0.292576, 0.021834, 0.000000, 0.000000, 0.192140, 0.231441, 0.013100, 0.039301, 0.039301, 0.000000, 0.000000
      2142,     -142.351425, 0.000000, 0.000000, 0.102564, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.384615, 0.000000, 0.000000, 0.000000, 0.256410, 0.256410, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
      2143,     -142.351425, 0.000000, 0.000000, 0.064516, 0.091398, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.150538, 0.086022, 0.059140, 0.000000, 0.000000, 0.193548, 0.172043, 0.016129, 0.075269, 0.086022, 0.005376, 0.000000
      2144,     -142.351349, 0.000000, 0.000000, 0.102564, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.384615, 0.000000, 0.000000, 0.000000, 0.256410, 0.256410, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
      2145,     -142.351440, 0.000000, 0.000000, 0.102564, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.384615, 0.000000, 0.000000, 0.000000, 0.256410, 0.256410, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
      2146,     -141.767151, 0.004310, 0.000000, 0.099138, 0.025862, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.025862, 0.314655, 0.017241, 0.000000, 0.000000, 0.237069, 0.228448, 0.008621, 0.025862, 0.012931, 0.000000, 0.000000
      2147,     -140.808441, 0.000000, 0.000000, 0.088889, 0.075556, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.164444, 0.048889, 0.071111, 0.004444, 0.000000, 0.231111, 0.186667, 0.017778, 0.026667, 0.084444, 0.000000, 0.000000
      2148,     -140.815964, 0.000000, 0.000000, 0.130435, 0.104348, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.191304, 0.095652, 0.026087, 0.000000, 0.000000, 0.239130, 0.104348, 0.000000, 0.060870, 0.039130, 0.008696, 0.000000
      2149,     -141.759964, 0.000000, 0.000000, 0.099567, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.008658, 0.372294, 0.000000, 0.000000, 0.000000, 0.229437, 0.233766, 0.021645, 0.012987, 0.021645, 0.000000, 0.000000
      2150,     -140.815964, 0.000000, 0.000000, 0.115556, 0.075556, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.151111, 0.106667, 0.013333, 0.000000, 0.000000, 0.266667, 0.120000, 0.031111, 0.040000, 0.080000, 0.000000, 0.000000
      2151,     -141.382538, 0.000000, 0.000000, 0.031674, 0.027149, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.027149, 0.276018, 0.131222, 0.000000, 0.000000, 0.108597, 0.185520, 0.004525, 0.090498, 0.113122, 0.004525, 0.000000
      2152,     -140.815964, 0.000000, 0.000000, 0.133929, 0.058036, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.205357, 0.093750, 0.000000, 0.000000, 0.000000, 0.258929, 0.098214, 0.017857, 0.062500, 0.071429, 0.000000, 0.000000
      2153,     -140.372940, 0.000000, 0.000000, 0.090498, 0.045249, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.140271, 0.144796, 0.027149, 0.009050, 0.000000, 0.180995, 0.149321, 0.022624, 0.063348, 0.117647, 0.009050, 0.000000
      2154,     -141.527939, 0.000000, 0.000000, 0.091703, 0.039301, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.039301, 0.292576, 0.021834, 0.000000, 0.000000, 0.192140, 0.231441, 0.013100, 0.039301, 0.039301, 0.000000, 0.000000
      2155,     -141.759964, 0.000000, 0.000000, 0.115556, 0.084444, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.128889, 0.088889, 0.040000, 0.008889, 0.000000, 0.208889, 0.164444, 0.013333, 0.062222, 0.084444, 0.000000, 0.000000
      2156,     -140.678787, 0.000000, 0.000000, 0.110132, 0.096916, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.149780, 0.092511, 0.030837, 0.013216, 0.000000, 0.246696, 0.132159, 0.013216, 0.052863, 0.057269, 0.004405, 0.000000
      2157,     -142.351440, 0.000000, 0.000000, 0.040404, 0.045455, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.070707, 0.191919, 0.030303, 0.010101, 0.000000, 0.207071, 0.227273, 0.020202, 0.065657, 0.090909, 0.000000, 0.000000
      2158,     -141.761551, 0.008621, 0.000000, 0.094828, 0.017241, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.025862, 0.327586, 0.000000, 0.000000, 0.000000, 0.245690, 0.232759, 0.012931, 0.017241, 0.017241, 0.000000, 0.000000
      2159,     -140.633011, 0.004386, 0.000000, 0.135965, 0.078947, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.179825, 0.061404, 0.021930, 0.004386, 0.000000, 0.320175, 0.096491, 0.008772, 0.057018, 0.026316, 0.004386, 0.000000
      2160,     -141.206284, 0.000000, 0.000000, 0.022624, 0.045249, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.072398, 0.126697, 0.180995, 0.004525, 0.000000, 0.158371, 0.239819, 0.009050, 0.076923, 0.063348, 0.000000, 0.000000
      2161,     -141.658798, 0.000000, 0.000000, 0.074419, 0.102326, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.120930, 0.069767, 0.069767, 0.018605, 0.000000, 0.265116, 0.144186, 0.018605, 0.060465, 0.055814, 0.000000, 0.000000
      2162,     -140.633011, 0.000000, 0.000000, 0.088670, 0.064039, 0.000000, 0.004926, 0.000000, 0.000000, 0.000000, 0.103448, 0.078818, 0.039409, 0.000000, 0.000000, 0.211823, 0.192118, 0.014778, 0.044335, 0.152709, 0.000000, 0.004926
      2163,     -141.370544, 0.000000, 0.000000, 0.027027, 0.027027, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.045045, 0.243243, 0.139640, 0.000000, 0.000000, 0.126126, 0.207207, 0.004505, 0.072072, 0.103604, 0.004505, 0.000000
      2164,     -141.370544, 0.000000, 0.000000, 0.035556, 0.053333, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.088889, 0.200000, 0.097778, 0.004444, 0.000000, 0.191111, 0.200000, 0.000000, 0.053333, 0.075556, 0.000000, 0.000000
      2165,     -141.527939, 0.000000, 0.000000, 0.135922, 0.082524, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.135922, 0.092233, 0.024272, 0.014563, 0.000000, 0.266990, 0.097087, 0.019417, 0.063107, 0.063107, 0.004854, 0.000000
      2166,     -141.206284, 0.000000, 0.000000, 0.091703, 0.091703, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.091703, 0.192140, 0.021834, 0.000000, 0.000000, 0.227074, 0.179039, 0.008734, 0.039301, 0.056769, 0.000000, 0.000000
      2167,     -142.351532, 0.000000, 0.000000, 0.102564, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.384615, 0.000000, 0.000000, 0.000000, 0.256410, 0.256410, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
      2168,     -141.805588, 0.000000, 0.000000, 0.099567, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.367965, 0.012987, 0.000000, 0.000000, 0.238095, 0.225108, 0.021645, 0.012987, 0.021645, 0.000000, 0.000000
      2169,     -140.633011, 0.000000, 0.000000, 0.075556, 0.066667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.146667, 0.097778, 0.035556, 0.013333, 0.000000, 0.217778, 0.204444, 0.017778, 0.022222, 0.102222, 0.000000, 0.000000
      2170,     -140.633011, 0.000000, 0.000000, 0.080717, 0.076233, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.161435, 0.112108, 0.031390, 0.008969, 0.000000, 0.264574, 0.121076, 0.017937, 0.067265, 0.053812, 0.004484, 0.000000
      2171,     -141.805267, 0.000000, 0.000000, 0.095238, 0.004329, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.359307, 0.000000, 0.000000, 0.000000, 0.229437, 0.251082, 0.021645, 0.000000, 0.038961, 0.000000, 0.000000
      2172,     -141.805450, 0.000000, 0.000000, 0.095238, 0.004329, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.359307, 0.000000, 0.000000, 0.000000, 0.229437, 0.251082, 0.021645, 0.000000, 0.038961, 0.000000, 0.000000
      2173,     -141.206284, 0.000000, 0.000000, 0.049327, 0.040359, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.058296, 0.237668, 0.062780, 0.000000, 0.000000, 0.192825, 0.215247, 0.008969, 0.044843, 0.089686, 0.000000, 0.000000
      2174,     -141.761551, 0.000000, 0.000000, 0.087719, 0.008772, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.333333, 0.000000, 0.000000, 0.000000, 0.201754, 0.245614, 0.043860, 0.000000, 0.078947, 0.000000, 0.000000
      2175,     -141.804672, 0.000000, 0.000000, 0.095238, 0.004329, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.359307, 0.000000, 0.000000, 0.000000, 0.229437, 0.251082, 0.021645, 0.000000, 0.038961, 0.000000, 0.000000
      2176,     -141.205826, 0.000000, 0.000000, 0.091703, 0.091703, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.091703, 0.192140, 0.021834, 0.000000, 0.000000, 0.227074, 0.179039, 0.008734, 0.039301, 0.056769, 0.000000, 0.000000
      2177,     -141.761551, 0.000000, 0.000000, 0.048913, 0.032609, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.103261, 0.190217, 0.010870, 0.005435, 0.000000, 0.239130, 0.222826, 0.016304, 0.032609, 0.097826, 0.000000, 0.000000
      2178,     -141.761551, 0.000000, 0.000000, 0.067265, 0.071749, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.125561, 0.125561, 0.040359, 0.013453, 0.000000, 0.201794, 0.147982, 0.040359, 0.067265, 0.098655, 0.000000, 0.000000
      2179,     -140.846725, 0.000000, 0.000000, 0.121739, 0.078261, 0.000000, 0.004348, 0.000000, 0.000000, 0.000000, 0.169565, 0.126087, 0.030435, 0.000000, 0.000000, 0.252174, 0.130435, 0.000000, 0.034783, 0.043478, 0.008696, 0.000000
      2180,     -141.761551, 0.000000, 0.000000, 0.102804, 0.060748, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.205607, 0.084112, 0.014019, 0.004673, 0.000000, 0.280374, 0.168224, 0.004673, 0.023364, 0.051402, 0.000000, 0.000000
      2181,     -142.351517, 0.000000, 0.000000, 0.102564, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.384615, 0.000000, 0.000000, 0.000000, 0.256410, 0.256410, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
      2182,     -141.370544, 0.000000, 0.000000, 0.036364, 0.022727, 0.000000, 0.000000, 0.000000, 0.000000, 0.004545, 0.031818, 0.272727, 0.122727, 0.004545, 0.000000, 0.090909, 0.168182, 0.009091, 0.104545, 0.127273, 0.004545, 0.000000
      2183,     -141.804749, 0.000000, 0.000000, 0.095238, 0.004329, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.359307, 0.000000, 0.000000, 0.000000, 0.229437, 0.251082, 0.021645, 0.000000, 0.038961, 0.000000, 0.000000
      2184,     -141.759918, 0.000000, 0.000000, 0.099567, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.008658, 0.372294, 0.000000, 0.000000, 0.000000, 0.229437, 0.233766, 0.021645, 0.012987, 0.021645, 0.000000, 0.000000
      2185,     -142.351349, 0.000000, 0.000000, 0.102564, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.384615, 0.000000, 0.000000, 0.000000, 0.256410, 0.256410, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
      2186,     -140.685593, 0.004367, 0.000000, 0.087336, 0.078603, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.157205, 0.113537, 0.061135, 0.000000, 0.000000, 0.248908, 0.157205, 0.004367, 0.052402, 0.034934, 0.000000, 0.000000
      2187,     -140.698425, 0.000000, 0.000000, 0.018182, 0.045455, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.050000, 0.063636, 0.295455, 0.000000, 0.000000, 0.100000, 0.231818, 0.000000, 0.118182, 0.077273, 0.000000, 0.000000
      2188,     -140.896835, 0.000000, 0.000000, 0.004566, 0.018265, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.059361, 0.086758, 0.255708, 0.013699, 0.000000, 0.073059, 0.278539, 0.000000, 0.109589, 0.095890, 0.004566, 0.000000
      2189,     -140.896835, 0.000000, 0.000000, 0.076555, 0.081340, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.138756, 0.071770, 0.019139, 0.014354, 0.000000, 0.172249, 0.172249, 0.062201, 0.057416, 0.124402, 0.009569, 0.000000
      2190,     -142.351532, 0.000000, 0.000000, 0.077295, 0.057971, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.193237, 0.072464, 0.053140, 0.004831, 0.000000, 0.256039, 0.149758, 0.004831, 0.057971, 0.072464, 0.000000, 0.000000
